datetime,open,high,low,close,volume,oi,tradingsymbol,strike,type,expiry
2026-09-24 09:15:00+05:30,948.65,948.65,541.95,592.65,27920,10280,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:16:00+05:30,579.25,579.25,519.95,522.7,23560,19360,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:17:00+05:30,517.8,534.8,498.0,504.1,19260,19360,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:18:00+05:30,501.95,515.55,493.7,508.1,13940,43620,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:19:00+05:30,504.05,510.0,461.2,465.85,54960,43620,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:20:00+05:30,467.7,482.05,459.8,477.2,43140,43620,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:21:00+05:30,477.65,499.85,473.7,497.3,53600,102240,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:22:00+05:30,499.45,512.8,493.0,509.6,44200,102240,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:23:00+05:30,512.25,514.1,496.85,500.5,47060,102240,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:24:00+05:30,503.1,509.95,483.55,483.55,32020,132500,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:25:00+05:30,481.25,490.85,467.0,490.85,48900,132500,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:26:00+05:30,488.8,502.4,477.75,487.75,51380,132500,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:27:00+05:30,489.9,495.0,475.35,486.35,18540,165400,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:28:00+05:30,486.65,494.95,482.0,493.65,18840,165400,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:29:00+05:30,491.05,507.75,486.65,506.6,31300,174520,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:30:00+05:30,504.85,512.0,486.85,497.5,41500,174520,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:31:00+05:30,498.7,506.0,494.45,503.3,16880,174520,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:32:00+05:30,505.7,529.0,505.7,517.45,59500,156060,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:33:00+05:30,516.8,519.25,496.45,504.1,30360,156060,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:34:00+05:30,505.1,507.8,500.0,505.85,12600,156060,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:35:00+05:30,507.0,520.0,502.0,512.5,18660,155760,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
2026-09-24 09:36:00+05:30,508.3,518.6,506.75,515.0,9540,155760,SENSEX 73800 CE 24 SEP 26,73800.0,CE,2026-09-24
