datetime,open,high,low,close,volume,oi,tradingsymbol,strike,type,expiry
2026-09-22 09:15:00+05:30,175.0,190.85,160.6,163.0,1346930,3915990,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:16:00+05:30,163.35,169.9,150.45,152.65,1043380,3918200,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:17:00+05:30,152.1,155.0,147.45,150.35,859625,4152460,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:18:00+05:30,150.65,162.6,150.25,158.25,887640,4155580,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:19:00+05:30,158.0,161.7,154.0,154.75,621270,4033315,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:20:00+05:30,154.6,160.55,148.0,150.25,770120,4433650,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:21:00+05:30,150.65,155.4,148.15,153.8,427765,4433650,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:22:00+05:30,153.85,159.0,151.8,152.0,783380,4452500,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:23:00+05:30,152.45,157.7,151.85,155.9,264940,4521400,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:24:00+05:30,155.9,159.5,155.0,155.35,393705,4511585,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:25:00+05:30,155.5,155.55,149.65,150.85,530790,4525365,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:26:00+05:30,150.4,151.75,146.2,147.6,523640,4649385,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:27:00+05:30,147.35,148.9,141.7,147.3,848445,4632290,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:28:00+05:30,147.05,150.45,144.6,148.2,533715,4632290,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:29:00+05:30,148.25,160.35,147.25,159.05,852800,4708795,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:30:00+05:30,159.25,163.2,153.75,156.9,1034215,4622475,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:31:00+05:30,156.85,159.6,152.75,158.1,391560,4797975,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:32:00+05:30,157.65,159.2,149.15,150.15,521300,4797390,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:33:00+05:30,150.7,152.3,146.0,147.05,457665,4778150,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:34:00+05:30,147.0,150.85,146.5,149.95,197925,4837755,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:35:00+05:30,149.8,151.7,145.0,146.25,326560,4906655,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:36:00+05:30,146.3,148.75,145.8,148.0,204035,4973800,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:37:00+05:30,147.95,154.5,147.4,152.8,434915,4977180,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:38:00+05:30,153.4,160.0,152.35,155.75,659815,4877990,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:39:00+05:30,156.0,161.5,154.8,157.45,489320,4834375,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:40:00+05:30,157.85,159.25,155.15,158.85,322855,4838860,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:41:00+05:30,158.8,164.65,158.75,162.45,836680,5010200,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:42:00+05:30,162.5,167.0,162.0,166.9,800865,5062915,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:43:00+05:30,167.0,168.95,162.2,164.2,755560,5062915,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:44:00+05:30,164.65,166.55,160.5,166.55,445705,5169775,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:45:00+05:30,166.6,169.0,162.0,163.9,635245,5169775,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:46:00+05:30,163.7,166.0,162.45,165.8,266955,5221385,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:47:00+05:30,165.8,168.0,164.05,166.15,326430,5282745,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:48:00+05:30,166.15,170.9,161.6,161.95,798655,5231785,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:49:00+05:30,162.3,163.8,160.0,162.25,410670,5175300,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:50:00+05:30,162.6,167.8,161.75,166.3,403910,5229770,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:51:00+05:30,166.0,167.3,158.85,158.85,420940,5250375,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:52:00+05:30,159.1,164.9,158.0,161.95,454090,5230810,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:53:00+05:30,161.95,165.85,161.85,165.5,234000,5239845,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:54:00+05:30,165.1,167.0,162.8,164.05,236795,5187585,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
2026-09-22 09:55:00+05:30,164.3,165.8,159.7,162.5,329485,5187585,NIFTY 23300 CE 22 SEP 26,23300.0,CE,2026-09-22
