datetime,open,high,low,close,volume,oi,tradingsymbol,strike,type,expiry
2026-09-22 09:15:00+05:30,75.0,82.85,54.4,78.95,7330570,7415720,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:16:00+05:30,78.8,91.35,72.55,89.0,5617885,7702175,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:17:00+05:30,89.0,94.35,86.3,90.0,3619785,7765745,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:18:00+05:30,89.75,90.45,78.45,81.4,2691975,8538205,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:19:00+05:30,81.45,84.95,77.9,84.05,2210130,8538205,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:20:00+05:30,84.05,91.0,79.3,88.45,3106220,9250215,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:21:00+05:30,88.25,89.65,82.6,83.5,1659320,9250215,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:22:00+05:30,83.55,85.85,78.65,85.5,1714895,9504690,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:23:00+05:30,85.45,85.9,80.0,81.5,1194765,9922640,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:24:00+05:30,81.75,81.9,77.6,81.55,1583595,10394800,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:25:00+05:30,81.35,86.4,81.3,85.8,2092675,10658635,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:26:00+05:30,85.8,89.8,84.5,88.8,2484235,10792275,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:27:00+05:30,88.9,93.4,87.2,87.8,3384355,10554310,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:28:00+05:30,88.05,90.0,84.25,86.2,2011880,10626135,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:29:00+05:30,86.35,87.3,75.65,76.75,2782065,10626135,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:30:00+05:30,76.75,81.85,73.75,78.95,2999880,10856300,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:31:00+05:30,79.15,82.6,77.0,78.8,1361945,11105705,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:32:00+05:30,78.4,85.45,77.2,84.55,2025920,11410295,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:33:00+05:30,84.35,88.0,82.55,87.1,1892800,11383450,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:34:00+05:30,87.25,87.7,83.8,84.9,1199185,11383450,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:35:00+05:30,84.65,89.0,83.0,88.0,1792830,11532755,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:36:00+05:30,87.95,88.7,85.75,86.75,1133600,11506300,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:37:00+05:30,86.8,86.9,79.75,81.4,2035670,11506300,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:38:00+05:30,81.45,81.9,75.35,79.3,1959165,11602305,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:39:00+05:30,79.3,80.0,75.0,78.0,1596205,11743550,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:40:00+05:30,77.95,79.85,76.6,77.1,1091285,12110085,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:41:00+05:30,77.0,77.05,72.0,73.6,2435420,12555205,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:42:00+05:30,73.75,73.8,70.0,70.0,1826370,12555205,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:43:00+05:30,70.0,73.5,68.35,71.9,2189915,12479740,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:44:00+05:30,71.9,74.45,70.05,70.05,1331590,12876890,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:45:00+05:30,70.05,73.9,68.25,72.6,1872715,13144625,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:46:00+05:30,72.65,73.0,70.5,70.85,899275,13485355,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:47:00+05:30,70.9,72.2,68.8,70.7,1156090,13540605,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:48:00+05:30,70.45,73.4,66.65,73.2,2345005,13719485,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:49:00+05:30,73.2,74.55,71.5,72.95,1966185,13872365,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:50:00+05:30,73.0,73.4,69.0,70.1,1495845,14064960,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:51:00+05:30,70.1,75.0,69.1,75.0,1690910,14586975,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:52:00+05:30,74.9,75.6,70.2,72.2,1885455,14586975,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:53:00+05:30,72.2,72.25,69.3,70.0,926705,14619670,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:54:00+05:30,69.95,71.65,68.5,70.95,940420,14560520,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:55:00+05:30,70.8,74.15,69.75,72.05,1399515,14560520,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:56:00+05:30,72.3,73.0,69.0,71.8,993850,14710020,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:57:00+05:30,71.8,74.95,71.05,74.15,1341795,14710020,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
2026-09-22 09:58:00+05:30,74.1,74.65,69.25,69.35,1029145,14747785,NIFTY 23500 PE 22 SEP 26,23500.0,PE,2026-09-22
