datetime,open,high,low,close,volume,oi,tradingsymbol,strike,type,expiry
2026-09-17 09:15:00+05:30,230.0,234.95,100.25,139.6,1484020,960040,SENSEX 74100 PE 17 SEP 26,74100.0,PE,2026-09-17
2026-09-17 09:16:00+05:30,141.95,149.25,122.2,126.45,1259840,1423280,SENSEX 74100 PE 17 SEP 26,74100.0,PE,2026-09-17
2026-09-17 09:17:00+05:30,126.95,130.55,111.45,115.9,704160,1423280,SENSEX 74100 PE 17 SEP 26,74100.0,PE,2026-09-17
2026-09-17 09:18:00+05:30,114.8,117.3,106.7,110.15,576320,1938280,SENSEX 74100 PE 17 SEP 26,74100.0,PE,2026-09-17
2026-09-17 09:19:00+05:30,110.2,110.25,102.75,107.9,499560,1938280,SENSEX 74100 PE 17 SEP 26,74100.0,PE,2026-09-17
2026-09-17 09:20:00+05:30,110.9,112.55,97.95,108.0,829340,1938280,SENSEX 74100 PE 17 SEP 26,74100.0,PE,2026-09-17
2026-09-17 09:21:00+05:30,106.65,112.8,101.7,105.8,567080,2418900,SENSEX 74100 PE 17 SEP 26,74100.0,PE,2026-09-17
2026-09-17 09:22:00+05:30,106.5,119.95,105.6,118.45,772340,2418900,SENSEX 74100 PE 17 SEP 26,74100.0,PE,2026-09-17
2026-09-17 09:23:00+05:30,117.55,123.05,115.8,121.3,631280,2418900,SENSEX 74100 PE 17 SEP 26,74100.0,PE,2026-09-17
2026-09-17 09:24:00+05:30,121.4,129.9,118.5,129.9,610620,2645760,SENSEX 74100 PE 17 SEP 26,74100.0,PE,2026-09-17
2026-09-17 09:25:00+05:30,130.4,133.55,118.25,127.3,825960,2645760,SENSEX 74100 PE 17 SEP 26,74100.0,PE,2026-09-17
2026-09-17 09:26:00+05:30,125.65,130.55,120.6,122.3,523580,2645760,SENSEX 74100 PE 17 SEP 26,74100.0,PE,2026-09-17
2026-09-17 09:27:00+05:30,121.5,129.3,109.8,109.8,538080,2587740,SENSEX 74100 PE 17 SEP 26,74100.0,PE,2026-09-17
2026-09-17 09:28:00+05:30,110.4,112.45,104.5,108.85,556600,2587740,SENSEX 74100 PE 17 SEP 26,74100.0,PE,2026-09-17
2026-09-17 09:29:00+05:30,106.9,119.25,106.9,110.3,459340,2594620,SENSEX 74100 PE 17 SEP 26,74100.0,PE,2026-09-17
