datetime,open,high,low,close,volume,oi,tradingsymbol,strike,type,expiry
2026-09-17 09:15:00+05:30,250.7,282.55,128.4,175.0,1735740,920620,SENSEX 74200 PE 17 SEP 26,74200.0,PE,2026-09-17
2026-09-17 09:16:00+05:30,181.0,189.15,155.0,161.8,1796140,1547440,SENSEX 74200 PE 17 SEP 26,74200.0,PE,2026-09-17
2026-09-17 09:17:00+05:30,161.45,167.95,142.35,147.4,1010840,1547440,SENSEX 74200 PE 17 SEP 26,74200.0,PE,2026-09-17
2026-09-17 09:18:00+05:30,147.05,151.5,136.5,141.15,837700,2423220,SENSEX 74200 PE 17 SEP 26,74200.0,PE,2026-09-17
2026-09-17 09:19:00+05:30,140.35,141.25,131.45,138.9,712340,2423220,SENSEX 74200 PE 17 SEP 26,74200.0,PE,2026-09-17
2026-09-17 09:20:00+05:30,140.05,144.65,125.5,138.55,929080,2423220,SENSEX 74200 PE 17 SEP 26,74200.0,PE,2026-09-17
2026-09-17 09:21:00+05:30,136.2,145.8,129.6,136.4,630280,2749900,SENSEX 74200 PE 17 SEP 26,74200.0,PE,2026-09-17
2026-09-17 09:22:00+05:30,138.05,153.9,135.2,152.35,904420,2749900,SENSEX 74200 PE 17 SEP 26,74200.0,PE,2026-09-17
2026-09-17 09:23:00+05:30,151.95,159.3,147.9,155.9,788180,2749900,SENSEX 74200 PE 17 SEP 26,74200.0,PE,2026-09-17
2026-09-17 09:24:00+05:30,156.45,166.6,153.1,165.7,748220,2792420,SENSEX 74200 PE 17 SEP 26,74200.0,PE,2026-09-17
2026-09-17 09:25:00+05:30,168.6,171.75,151.85,165.75,890000,2792420,SENSEX 74200 PE 17 SEP 26,74200.0,PE,2026-09-17
2026-09-17 09:26:00+05:30,162.15,168.35,155.15,157.6,535100,2792420,SENSEX 74200 PE 17 SEP 26,74200.0,PE,2026-09-17
