datetime,open,high,low,close,volume,oi,tradingsymbol,strike,type,expiry
2026-09-17 09:15:00+05:30,217.0,280.45,140.0,184.85,1818020,890600,SENSEX 74300 CE 17 SEP 26,74300.0,CE,2026-09-17
2026-09-17 09:16:00+05:30,176.55,221.7,163.55,206.95,2025420,1542020,SENSEX 74300 CE 17 SEP 26,74300.0,CE,2026-09-17
2026-09-17 09:17:00+05:30,202.7,245.95,200.95,243.05,1359460,1542020,SENSEX 74300 CE 17 SEP 26,74300.0,CE,2026-09-17
2026-09-17 09:18:00+05:30,244.15,270.25,241.25,258.2,1220240,1855640,SENSEX 74300 CE 17 SEP 26,74300.0,CE,2026-09-17
2026-09-17 09:19:00+05:30,257.35,270.45,253.35,257.3,627700,1855640,SENSEX 74300 CE 17 SEP 26,74300.0,CE,2026-09-17
2026-09-17 09:20:00+05:30,248.05,282.8,242.65,251.6,840980,1855640,SENSEX 74300 CE 17 SEP 26,74300.0,CE,2026-09-17
2026-09-17 09:21:00+05:30,254.1,267.85,237.4,248.9,590480,1892140,SENSEX 74300 CE 17 SEP 26,74300.0,CE,2026-09-17
2026-09-17 09:22:00+05:30,245.55,247.85,219.65,221.9,625720,1892140,SENSEX 74300 CE 17 SEP 26,74300.0,CE,2026-09-17
2026-09-17 09:23:00+05:30,219.95,229.4,212.55,214.5,567380,1892140,SENSEX 74300 CE 17 SEP 26,74300.0,CE,2026-09-17
2026-09-17 09:24:00+05:30,213.9,220.8,199.5,199.5,647980,2190120,SENSEX 74300 CE 17 SEP 26,74300.0,CE,2026-09-17
2026-09-17 09:25:00+05:30,199.15,214.1,199.0,207.6,790220,2190120,SENSEX 74300 CE 17 SEP 26,74300.0,CE,2026-09-17
2026-09-17 09:26:00+05:30,208.25,218.4,202.15,215.55,609940,2190120,SENSEX 74300 CE 17 SEP 26,74300.0,CE,2026-09-17
2026-09-17 09:27:00+05:30,216.4,231.0,201.65,229.55,648680,2561880,SENSEX 74300 CE 17 SEP 26,74300.0,CE,2026-09-17
2026-09-17 09:28:00+05:30,230.75,244.3,229.25,236.15,943780,2561880,SENSEX 74300 CE 17 SEP 26,74300.0,CE,2026-09-17
2026-09-17 09:29:00+05:30,239.7,241.0,214.95,228.8,547940,2606860,SENSEX 74300 CE 17 SEP 26,74300.0,CE,2026-09-17
