datetime,open,high,low,close,volume,oi,tradingsymbol,strike,type,expiry
2026-09-17 09:15:00+05:30,580.0,633.6,391.6,502.05,81840,147800,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:16:00+05:30,513.5,528.7,450.0,468.0,74800,163300,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:17:00+05:30,471.15,479.45,427.45,431.65,31340,163300,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:18:00+05:30,432.9,436.6,404.8,415.2,57720,184140,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:19:00+05:30,415.9,418.35,398.25,413.2,45180,184140,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:20:00+05:30,421.05,425.7,381.0,414.65,67380,184140,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:21:00+05:30,410.25,427.2,396.9,413.5,50500,210280,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:22:00+05:30,413.75,448.0,410.0,446.05,58420,210280,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:23:00+05:30,444.2,457.0,438.85,452.9,41100,210280,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:24:00+05:30,457.45,477.05,445.8,477.05,43620,204220,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:25:00+05:30,477.45,482.85,451.6,469.6,52000,204220,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:26:00+05:30,465.95,477.75,454.0,458.8,44540,204220,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:27:00+05:30,455.75,475.0,430.4,432.6,26120,212340,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:28:00+05:30,428.9,434.3,413.6,424.3,33440,212340,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:29:00+05:30,420.95,451.4,418.85,430.0,34320,222140,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:30:00+05:30,428.85,444.8,414.35,418.45,37320,222140,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:31:00+05:30,417.35,425.2,392.3,394.6,52940,222140,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:32:00+05:30,394.65,400.0,351.0,360.65,95720,239340,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:33:00+05:30,358.0,373.1,335.55,373.1,90980,239340,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:34:00+05:30,373.05,378.25,348.5,358.8,58440,239340,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:35:00+05:30,356.8,357.2,311.35,324.75,97600,278980,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:36:00+05:30,323.7,342.45,319.65,340.65,83140,278980,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:37:00+05:30,340.3,345.8,322.55,339.6,76200,356000,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:38:00+05:30,340.0,353.6,331.65,353.6,89800,356000,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:39:00+05:30,359.05,375.0,358.65,372.8,148060,356000,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:40:00+05:30,372.5,396.6,372.5,380.45,122800,330020,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:41:00+05:30,380.1,401.9,377.6,397.25,110860,330020,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
2026-09-17 09:42:00+05:30,400.65,456.0,400.65,456.0,125660,330020,SENSEX 74700 PE 17 SEP 26,74700.0,PE,2026-09-17
