datetime,open,high,low,close,volume,oi,tradingsymbol,strike,type,expiry
2026-09-17 09:15:00+05:30,367.0,497.5,286.0,370.8,693860,550580,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:16:00+05:30,347.9,421.4,340.45,400.35,592800,665860,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:17:00+05:30,399.85,448.5,392.65,448.2,317060,665860,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:18:00+05:30,448.1,479.1,439.65,464.5,264160,675220,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:19:00+05:30,465.3,481.65,458.5,463.8,175380,675220,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:20:00+05:30,453.05,498.65,442.8,454.65,191800,675220,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:21:00+05:30,461.9,478.5,440.65,454.45,176860,678460,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:22:00+05:30,455.95,455.95,416.0,418.8,128860,678460,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:23:00+05:30,418.0,430.2,408.4,412.55,103880,678460,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:24:00+05:30,410.55,419.4,389.45,390.1,131980,723480,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:25:00+05:30,388.95,413.1,386.7,397.1,148660,723480,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:26:00+05:30,400.45,412.6,390.2,410.7,83320,723480,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:27:00+05:30,410.1,433.1,392.3,430.55,121040,746980,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:28:00+05:30,433.15,451.0,430.0,439.65,160180,746980,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:29:00+05:30,441.7,447.4,410.7,430.1,99300,727760,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:30:00+05:30,437.1,452.55,417.4,447.7,110520,727760,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:31:00+05:30,446.5,473.85,439.0,473.55,130780,727760,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:32:00+05:30,469.0,519.95,463.0,500.85,263240,673660,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:33:00+05:30,505.9,539.0,488.4,490.0,175420,673660,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:34:00+05:30,487.75,517.1,484.45,507.4,84420,673660,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:35:00+05:30,510.0,567.65,510.0,549.5,204640,611360,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:36:00+05:30,549.0,559.3,525.9,529.95,109260,611360,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:37:00+05:30,528.55,553.95,521.75,532.7,59340,535580,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:38:00+05:30,530.95,544.55,515.05,515.7,55220,535580,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:39:00+05:30,510.45,511.35,482.0,490.8,79440,535580,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:40:00+05:30,488.0,490.1,463.3,482.2,89240,542380,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:41:00+05:30,480.0,483.25,456.65,459.1,91480,542380,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:42:00+05:30,455.0,456.65,403.65,403.65,150460,542380,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:43:00+05:30,400.55,439.45,393.5,433.25,190860,587380,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:44:00+05:30,430.05,446.85,408.65,446.85,117340,587380,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:45:00+05:30,444.75,457.15,421.0,427.25,161020,658200,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:46:00+05:30,423.65,435.0,413.75,435.0,57040,658200,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:47:00+05:30,433.05,455.9,428.85,451.8,122540,658200,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:48:00+05:30,451.2,471.0,438.3,458.7,101640,626980,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:49:00+05:30,464.5,478.65,459.9,461.05,120440,626980,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:50:00+05:30,461.1,467.65,448.05,465.4,69320,626980,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:51:00+05:30,467.4,483.8,467.3,479.4,58360,605620,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:52:00+05:30,480.7,509.3,473.4,491.3,139400,605620,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:53:00+05:30,488.4,500.0,480.05,491.15,49040,605620,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:54:00+05:30,491.85,518.3,491.85,503.25,110400,552560,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:55:00+05:30,508.9,525.3,497.65,512.9,83780,552560,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:56:00+05:30,513.8,515.3,483.3,495.4,58100,529440,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:57:00+05:30,496.35,515.7,488.1,510.5,30640,529440,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:58:00+05:30,512.7,524.05,506.25,510.4,40700,529440,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 09:59:00+05:30,510.0,524.65,507.35,509.25,33500,526180,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 10:00:00+05:30,504.8,513.5,490.25,502.2,39520,526180,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 10:01:00+05:30,504.0,525.0,501.55,517.7,37620,526180,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 10:02:00+05:30,519.7,535.9,514.45,531.75,49180,531380,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
2026-09-17 10:03:00+05:30,533.4,541.1,510.6,526.3,63700,531380,SENSEX 74000 CE 17 SEP 26,74000.0,CE,2026-09-17
