datetime,open,high,low,close,volume,oi,tradingsymbol,strike,type,expiry
2026-09-17 09:15:00+05:30,106.95,178.8,82.3,107.45,2159060,1345720,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:16:00+05:30,100.3,135.2,95.95,123.4,2187660,2069880,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:17:00+05:30,120.0,153.3,120.0,151.75,1539240,2069880,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:18:00+05:30,150.15,171.55,148.4,159.95,1404380,2462180,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:19:00+05:30,160.7,170.0,156.45,158.5,1039460,2462180,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:20:00+05:30,151.0,176.35,147.8,156.75,1377360,2462180,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:21:00+05:30,156.2,164.9,143.0,152.0,943740,2871460,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:22:00+05:30,151.8,151.8,130.4,131.5,957420,2871460,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:23:00+05:30,130.9,137.5,125.8,128.15,928480,2871460,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:24:00+05:30,125.75,131.0,116.9,117.0,852520,3319940,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:25:00+05:30,117.8,127.25,117.6,123.05,837800,3319940,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:26:00+05:30,124.05,130.45,119.65,128.9,534820,3319940,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:27:00+05:30,129.65,139.9,119.4,138.0,875140,3700580,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:28:00+05:30,139.3,148.4,138.1,142.8,1074360,3700580,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:29:00+05:30,143.4,145.75,127.4,138.45,753520,3787440,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:30:00+05:30,139.75,150.0,132.0,146.65,809960,3787440,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:31:00+05:30,146.7,160.0,143.0,159.65,951340,3787440,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:32:00+05:30,157.8,185.0,152.8,171.35,2235940,3716040,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:33:00+05:30,173.85,194.5,165.3,165.35,1812540,3716040,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:34:00+05:30,164.4,183.25,162.3,176.85,1287060,3716040,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:35:00+05:30,178.35,212.8,178.35,202.6,2041960,3685560,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:36:00+05:30,203.1,207.4,187.35,191.0,1355440,3685560,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:37:00+05:30,189.2,205.35,184.5,191.0,1025880,3464160,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:38:00+05:30,190.0,197.0,178.7,178.7,968220,3464160,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:39:00+05:30,178.4,179.8,165.9,168.4,1161600,3464160,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:40:00+05:30,165.65,166.55,151.35,161.25,1259380,3720080,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:41:00+05:30,161.1,162.0,146.5,147.75,1035160,3720080,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:42:00+05:30,146.15,146.65,120.95,121.65,1600220,3720080,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:43:00+05:30,120.1,138.9,117.45,135.55,1457540,3984680,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:44:00+05:30,135.1,144.0,125.3,142.75,977100,3984680,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:45:00+05:30,142.35,149.25,130.55,134.0,1075940,4099000,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:46:00+05:30,132.4,137.1,127.65,136.45,469460,4099000,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:47:00+05:30,134.95,146.85,134.6,143.65,593300,4099000,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:48:00+05:30,143.6,153.85,138.35,147.6,892460,4248780,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:49:00+05:30,149.3,157.55,147.75,147.8,913240,4248780,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:50:00+05:30,146.7,151.1,142.45,150.75,643980,4248780,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:51:00+05:30,151.75,158.9,151.6,157.45,720480,4322620,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:52:00+05:30,156.9,172.45,152.8,165.25,1109760,4322620,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:53:00+05:30,163.15,167.3,158.0,163.95,730180,4322620,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:54:00+05:30,165.35,179.2,165.25,172.25,1147880,4356280,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:55:00+05:30,173.45,182.7,167.6,174.9,1000000,4356280,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:56:00+05:30,174.55,174.9,157.75,161.85,946280,4128260,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:57:00+05:30,164.9,177.5,160.2,174.45,652040,4128260,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:58:00+05:30,175.25,182.3,172.05,172.7,709340,4128260,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 09:59:00+05:30,175.1,182.35,171.0,172.7,653460,4233780,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:00:00+05:30,173.1,175.75,161.95,168.9,670760,4233780,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:01:00+05:30,168.85,179.35,168.3,177.5,591700,4233780,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:02:00+05:30,178.85,187.5,175.55,184.2,830220,4255280,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:03:00+05:30,186.65,190.0,173.1,183.0,1040240,4255280,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:04:00+05:30,182.05,187.95,179.9,187.5,641760,4282320,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:05:00+05:30,185.65,223.0,185.65,201.35,2441280,4282320,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:06:00+05:30,200.85,218.8,200.2,207.3,1230640,4282320,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:07:00+05:30,207.35,207.35,194.15,203.25,954780,3845460,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:08:00+05:30,201.15,212.9,199.2,205.05,785700,3845460,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:09:00+05:30,206.8,212.1,200.8,209.15,552480,3845460,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:10:00+05:30,211.8,225.0,207.75,224.3,917120,3989260,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:11:00+05:30,229.0,243.0,218.55,232.15,1975880,3989260,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:12:00+05:30,236.05,239.8,226.65,227.0,915300,3560440,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:13:00+05:30,227.05,235.75,219.95,227.45,682680,3560440,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:14:00+05:30,228.35,228.75,219.5,220.6,516000,3560440,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:15:00+05:30,220.55,235.1,217.6,217.6,616940,3581340,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:16:00+05:30,217.8,224.0,211.45,217.2,594400,3581340,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:17:00+05:30,215.75,217.9,200.1,201.1,738980,3581340,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:18:00+05:30,198.85,204.8,192.65,201.45,709480,3484080,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:19:00+05:30,199.5,202.35,188.65,188.75,577540,3484080,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:20:00+05:30,188.2,199.45,183.4,198.75,823460,3484080,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:21:00+05:30,198.55,203.4,194.9,194.9,705940,3759700,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:22:00+05:30,194.75,196.05,185.8,188.55,488080,3759700,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:23:00+05:30,187.2,188.8,178.1,179.85,719320,3956040,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:24:00+05:30,180.05,185.1,177.65,179.0,479940,3956040,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:25:00+05:30,177.6,182.9,169.95,173.45,751720,3956040,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:26:00+05:30,174.75,179.25,171.0,178.05,431660,4129700,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:27:00+05:30,179.8,188.25,179.65,181.65,794680,4129700,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:28:00+05:30,183.65,186.7,176.3,178.4,398440,4129700,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:29:00+05:30,177.6,189.05,173.5,184.5,555480,4304620,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:30:00+05:30,184.05,187.9,178.55,179.7,397380,4304620,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:31:00+05:30,178.35,178.35,160.0,165.0,1132380,4412100,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:32:00+05:30,164.3,172.0,163.45,164.2,541480,4412100,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:33:00+05:30,163.5,165.05,160.2,162.35,507600,4412100,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:34:00+05:30,161.35,164.95,153.95,155.65,687680,4686720,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:35:00+05:30,155.6,171.45,148.0,171.45,1262680,4686720,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:36:00+05:30,170.4,183.65,167.3,183.65,1182780,4686720,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:37:00+05:30,183.55,185.15,171.8,171.8,911280,4830160,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:38:00+05:30,172.5,173.15,156.2,159.3,896780,4830160,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:39:00+05:30,160.8,165.55,156.15,156.15,452940,5024200,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:40:00+05:30,156.45,159.3,151.8,152.6,569300,5024200,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:41:00+05:30,151.95,158.75,151.55,153.4,476740,5024200,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:42:00+05:30,151.55,152.3,136.05,142.45,1158800,5046360,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:43:00+05:30,142.9,154.0,141.9,146.05,770260,5046360,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:44:00+05:30,147.9,149.65,140.55,142.35,466000,5046360,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
2026-09-17 10:45:00+05:30,139.0,139.15,133.15,133.3,808580,5158120,SENSEX 74500 CE 17 SEP 26,74500.0,CE,2026-09-17
