datetime,open,high,low,close,volume,oi,tradingsymbol,strike,type,expiry
2026-09-17 09:15:00+05:30,135.0,149.0,104.0,117.0,3128775,8174075,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:16:00+05:30,116.85,120.0,110.0,112.7,2398175,8174075,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:17:00+05:30,112.2,113.75,106.4,107.25,1297530,8649680,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:18:00+05:30,107.15,109.0,102.6,103.7,1361165,9014265,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:19:00+05:30,103.9,104.55,99.15,103.4,1101295,9215505,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:20:00+05:30,103.55,106.35,98.3,103.15,1209520,9634820,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:21:00+05:30,103.2,107.9,100.2,104.45,877695,9862190,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:22:00+05:30,104.55,109.0,103.3,108.7,1002300,9976915,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:23:00+05:30,108.7,111.0,106.85,110.2,1040585,10040745,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:24:00+05:30,110.2,113.45,109.2,112.95,1029145,10145980,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:25:00+05:30,113.25,114.8,109.2,112.1,1289535,10215920,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:26:00+05:30,112.1,112.55,108.05,108.65,783835,10215920,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:27:00+05:30,108.65,111.85,103.85,104.6,905580,10279555,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:28:00+05:30,104.35,104.9,99.3,101.4,1107470,10112830,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:29:00+05:30,101.25,106.65,100.45,102.7,701610,10112830,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:30:00+05:30,102.4,104.35,99.6,101.3,663065,10279945,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:31:00+05:30,101.3,102.6,96.0,96.8,852345,10327200,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:32:00+05:30,97.0,99.0,89.8,91.5,1357135,10312835,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:33:00+05:30,91.4,93.65,87.0,93.3,1018615,10312835,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:34:00+05:30,93.35,94.5,90.2,91.8,601835,10474750,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:35:00+05:30,91.35,91.85,82.85,85.05,1252615,10635365,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:36:00+05:30,85.1,88.9,84.3,88.55,843830,10635365,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:37:00+05:30,88.5,89.75,84.5,88.0,562965,10788635,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:38:00+05:30,87.85,91.8,87.0,91.75,658580,10893415,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:39:00+05:30,91.75,95.25,91.15,94.65,1138670,10893415,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
2026-09-17 09:40:00+05:30,94.95,98.6,93.65,95.45,1059760,10935275,NIFTY 23200 PE 22 SEP 26,23200.0,PE,2026-09-22
