datetime,open,high,low,close,volume,oi,tradingsymbol,strike,type,expiry
2026-09-17 09:15:00+05:30,77.0,81.85,56.3,65.05,1330810,5646940,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:16:00+05:30,64.85,72.8,59.7,69.2,894270,5850390,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:17:00+05:30,69.2,78.1,67.5,77.4,795405,5995470,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:18:00+05:30,77.65,83.25,76.25,79.65,790985,6052020,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:19:00+05:30,79.6,83.55,78.6,78.85,619515,6118840,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:20:00+05:30,78.95,84.0,75.5,78.8,692185,6173960,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:21:00+05:30,78.25,81.8,74.5,77.7,461110,6208020,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:22:00+05:30,77.55,77.8,71.65,72.05,422305,6315985,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:23:00+05:30,71.85,73.65,70.35,70.7,338260,6364475,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:24:00+05:30,70.65,71.7,66.55,66.7,459810,6451575,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:25:00+05:30,66.55,70.15,64.4,66.8,562185,6535750,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:26:00+05:30,66.65,69.6,65.85,68.15,368290,6670430,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:27:00+05:30,68.25,73.25,66.0,73.0,396825,6756750,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:28:00+05:30,72.9,75.7,71.85,73.75,563940,6732310,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:29:00+05:30,73.7,74.8,69.15,72.8,377065,6808750,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:30:00+05:30,72.5,75.85,70.5,74.45,433485,6959160,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:31:00+05:30,74.4,79.0,73.45,78.1,466245,6959160,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:32:00+05:30,78.1,83.45,76.65,81.5,854295,6958575,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:33:00+05:30,81.8,86.0,78.2,78.5,950365,6897540,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:34:00+05:30,78.4,83.3,77.35,81.6,452660,6895265,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:35:00+05:30,81.55,89.0,81.35,86.2,995150,6942520,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:36:00+05:30,86.4,88.5,83.4,83.9,702260,6942390,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:37:00+05:30,83.75,88.4,82.5,84.55,490945,6942390,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:38:00+05:30,84.5,85.9,80.15,80.4,477620,6959875,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:39:00+05:30,80.25,80.55,77.35,78.3,624325,6991920,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:40:00+05:30,78.0,78.8,74.65,77.3,484640,7067125,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:41:00+05:30,77.3,77.85,72.4,72.4,372125,7087470,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:42:00+05:30,72.35,72.55,65.1,65.65,812305,7171190,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:43:00+05:30,65.75,69.65,63.4,68.8,873145,7171190,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:44:00+05:30,68.8,70.9,65.9,70.15,419510,7232290,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:45:00+05:30,70.1,72.15,67.25,67.85,792155,7232290,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:46:00+05:30,67.9,69.35,66.6,69.35,257790,7239180,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:47:00+05:30,69.1,72.0,68.55,71.05,340405,7245420,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:48:00+05:30,70.85,73.7,69.45,72.8,412555,7285590,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:49:00+05:30,72.75,75.0,72.2,72.65,420875,7373990,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:50:00+05:30,72.75,74.35,70.85,73.65,296530,7374185,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:51:00+05:30,73.8,75.3,73.2,74.35,283400,7394335,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:52:00+05:30,74.1,78.5,73.45,76.7,720005,7393230,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:53:00+05:30,76.45,77.85,75.0,76.55,318240,7307105,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:54:00+05:30,76.45,80.15,76.45,78.65,531895,7307105,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:55:00+05:30,78.9,81.9,77.2,79.9,402415,7317635,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:56:00+05:30,79.9,80.1,76.0,77.6,317720,7317635,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:57:00+05:30,77.5,81.3,76.25,80.55,253695,7296965,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:58:00+05:30,80.4,82.45,79.55,80.1,403715,7307430,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 09:59:00+05:30,80.1,82.75,79.4,80.2,290030,7360600,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:00:00+05:30,80.2,81.15,77.3,78.85,324870,7363330,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:01:00+05:30,78.85,82.2,78.55,81.1,222950,7326150,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:02:00+05:30,81.4,84.3,81.15,83.6,445315,7321145,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:03:00+05:30,83.6,85.4,80.15,82.5,489905,7255690,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:04:00+05:30,82.5,84.0,81.55,83.25,221390,7255690,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:05:00+05:30,83.2,92.85,83.2,87.7,1312480,7219940,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:06:00+05:30,87.9,92.0,87.3,89.3,578760,7087340,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:07:00+05:30,89.3,89.5,86.3,88.5,367510,7087340,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:08:00+05:30,88.35,91.0,87.3,89.2,334035,7123025,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:09:00+05:30,89.45,91.6,88.35,91.3,294580,7096635,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:10:00+05:30,91.55,96.95,91.0,96.55,790465,7049575,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:11:00+05:30,96.45,99.75,93.2,97.15,943345,7021560,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:12:00+05:30,97.05,99.55,95.8,96.1,694850,6971380,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:13:00+05:30,96.1,98.6,94.3,95.8,508625,6971380,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:14:00+05:30,96.05,96.25,93.75,94.4,365170,6994650,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:15:00+05:30,94.35,98.4,94.05,94.25,433095,7011095,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:16:00+05:30,94.45,96.5,93.0,94.05,454740,7001800,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:17:00+05:30,94.2,94.8,90.65,90.85,364325,6998225,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:18:00+05:30,90.75,92.0,88.8,90.65,428220,6942520,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:19:00+05:30,90.4,91.3,87.4,87.65,360620,6977360,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:20:00+05:30,87.9,89.45,86.1,88.95,378170,6948045,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:21:00+05:30,89.15,90.95,87.45,88.0,420810,6951360,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:22:00+05:30,87.85,88.4,84.6,85.1,377455,7018050,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:23:00+05:30,85.0,86.0,82.7,83.3,389350,6964230,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:24:00+05:30,83.1,84.2,81.75,82.0,251355,7025460,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:25:00+05:30,81.8,82.85,80.1,81.6,234910,7025460,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:26:00+05:30,81.75,82.35,79.75,82.05,248820,7065240,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:27:00+05:30,82.1,84.5,81.9,82.55,392015,7212270,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:28:00+05:30,82.6,83.95,81.25,81.85,199940,7212270,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:29:00+05:30,82.0,84.3,80.7,83.0,222885,7240675,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:30:00+05:30,82.8,83.85,81.2,81.65,188565,7295665,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:31:00+05:30,81.5,81.5,76.2,77.75,726245,7271160,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:32:00+05:30,77.75,79.65,77.4,77.65,224510,7277010,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:33:00+05:30,77.8,78.0,76.2,77.0,234260,7299565,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:34:00+05:30,76.9,77.8,74.4,75.2,327665,7348510,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:35:00+05:30,75.2,79.9,73.0,79.75,421460,7427940,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:36:00+05:30,79.5,82.85,78.8,82.6,491140,7511790,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:37:00+05:30,82.6,82.9,79.55,79.65,519675,7614035,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:38:00+05:30,79.75,80.3,76.4,77.5,470600,7614035,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:39:00+05:30,77.4,78.8,76.0,76.2,249275,7625345,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:40:00+05:30,76.2,77.3,75.05,75.25,251290,7708545,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:41:00+05:30,75.4,76.7,74.65,75.15,254215,7784920,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:42:00+05:30,75.3,75.35,70.75,72.6,694135,7654075,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:43:00+05:30,72.65,76.15,72.3,73.3,640510,7654075,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
2026-09-17 10:44:00+05:30,73.3,74.5,71.6,72.0,252590,7635745,NIFTY 23400 CE 22 SEP 26,23400.0,CE,2026-09-22
